grupo,programa,periodo,semestre,modalidad,sede,peama,sede_oferta,programa_original_crudo,puntaje,cupos,fuente,ord
PEAMA Amazonia,Medicina,2024-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Medicina,694.4133,,242_WEB_PEAMA.pdf,4049
PEAMA Amazonia,Medicina,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Medicina,742.5628,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Medicina,2025-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Medicina,735.789,,MINIMOS_PEAMA.pdf,4051
PEAMA Amazonia,Medicina,2026-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Medicina,720.141,,26-1_PEAMA_WEB.pdf,4052
PEAMA Amazonia,Nutrición y Dietética,2022-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Nutricién Y Dietética,604.3005,,22-2_PEAMAS.pdf,4045
PEAMA Amazonia,Nutrición y Dietética,2023-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Nutricién Y Dietética,559.4361,,23-1_PEAMAS.pdf,4046
PEAMA Amazonia,Nutrición y Dietética,2023-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Nutricién Y Dietética,566.0478,,23-2_PEAMA.pdf,4047
PEAMA Amazonia,Nutrición y Dietética,2024-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Nutricién Y Dietética,561.6218,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Amazonia,Nutrición y Dietética,2024-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Nutricién Y Dietética,567.8716,,242_WEB_PEAMA.pdf,4049
PEAMA Amazonia,Nutrición y Dietética,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Nutricién Y Dietética,507.5375,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Nutrición y Dietética,2025-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Nutricién Y Dietética,537.291,,MINIMOS_PEAMA.pdf,4051
PEAMA Amazonia,Nutrición y Dietética,2026-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Nutricion Y Dietética,630.8403,,26-1_PEAMA_WEB.pdf,4052
PEAMA Amazonia,Odontología,2022-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Odontologia,505.3734,,22-2_PEAMAS.pdf,4045
PEAMA Amazonia,Odontología,2023-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Odontologia,467.4317,,23-1_PEAMAS.pdf,4046
PEAMA Amazonia,Odontología,2023-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Odontologia,504.4392,,23-2_PEAMA.pdf,4047
PEAMA Amazonia,Odontología,2024-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Odontologia,543.5754,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Amazonia,Odontología,2024-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Odontologia,458.0677,,242_WEB_PEAMA.pdf,4049
PEAMA Amazonia,Odontología,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Odontologia,519.1603,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Odontología,2025-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Odontologia,518.3783,,MINIMOS_PEAMA.pdf,4051
PEAMA Amazonia,Odontología,2026-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Odontologia,562.0055,,26-1_PEAMA_WEB.pdf,4052
PEAMA Amazonia,Psicología,2022-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Psicologia,514.6308,,22-2_PEAMAS.pdf,4045
PEAMA Amazonia,Psicología,2023-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Psicologia,745.446,,23-1_PEAMAS.pdf,4046
PEAMA Amazonia,Psicología,2023-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Psicologia,479.9952,,23-2_PEAMA.pdf,4047
PEAMA Amazonia,Psicología,2024-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Psicologia,540.9095,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Amazonia,Psicología,2024-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Psicologia,458.2294,,242_WEB_PEAMA.pdf,4049
PEAMA Amazonia,Psicología,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Psicologia,649.5567,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Psicología,2025-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Psicologia,560.3709,,MINIMOS_PEAMA.pdf,4051
PEAMA Amazonia,Psicología,2026-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Psicologia,597.105,,26-1_PEAMA_WEB.pdf,4052
PEAMA Amazonia,Química,2024-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Quimica,448.0027,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Amazonia,Química,2024-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Quimica,433.4728,,242_WEB_PEAMA.pdf,4049
PEAMA Amazonia,Química,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Quimica,472.9311,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Sociología,2022-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Sociologia,263.1681,,22-2_PEAMAS.pdf,4045
PEAMA Amazonia,Sociología,2023-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Sociologia,482.902,,23-1_PEAMAS.pdf,4046
PEAMA Amazonia,Sociología,2023-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Sociologia,454.4407,,23-2_PEAMA.pdf,4047
PEAMA Amazonia,Sociología,2024-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Sociologia,458.1257,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Amazonia,Sociología,2024-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Sociologia,393.3521,,242_WEB_PEAMA.pdf,4049
PEAMA Amazonia,Sociología,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Sociologia,444.8667,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Sociología,2025-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Sociologia,385.4771,,MINIMOS_PEAMA.pdf,4051
PEAMA Amazonia,Sociología,2026-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Sociologia,437.8026,,26-1_PEAMA_WEB.pdf,4052
PEAMA Amazonia,Trabajo Social,2022-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Trabajo Social,453.7381,,22-2_PEAMAS.pdf,4045
PEAMA Amazonia,Trabajo Social,2023-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Trabajo Social,513.2038,,23-1_PEAMAS.pdf,4046
PEAMA Amazonia,Trabajo Social,2023-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Trabajo Social,427.5365,,23-2_PEAMA.pdf,4047
PEAMA Amazonia,Trabajo Social,2024-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Trabajo Social,473.1341,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Amazonia,Trabajo Social,2024-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Trabajo Social,466.8066,,242_WEB_PEAMA.pdf,4049
PEAMA Amazonia,Trabajo Social,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Trabajo Social,463.1592,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Trabajo Social,2025-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Trabajo Social,455.9125,,MINIMOS_PEAMA.pdf,4051
PEAMA Amazonia,Trabajo Social,2026-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Trabajo Social,387.6443,,26-1_PEAMA_WEB.pdf,4052
PEAMA Amazonia,Zootecnia,2022-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Zootecnia,353.8273,,22-2_PEAMAS.pdf,4045
PEAMA Amazonia,Zootecnia,2022-2,II,PEAMA,PEAMA Amazonia,Amazonia,Palmira,Zootecnia,410.1918,,22-2_PEAMAS.pdf,4045
PEAMA Amazonia,Zootecnia,2023-1,I,PEAMA,PEAMA Amazonia,Amazonia,Medellín,Zootecnia,502.1888,,23-1_PEAMAS.pdf,4046
PEAMA Amazonia,Zootecnia,2023-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Zootecnia,455.612,,23-2_PEAMA.pdf,4047
PEAMA Amazonia,Zootecnia,2023-2,II,PEAMA,PEAMA Amazonia,Amazonia,Medellín,Zootecnia,422.5344,,23-2_PEAMA.pdf,4047
PEAMA Amazonia,Zootecnia,2023-2,II,PEAMA,PEAMA Amazonia,Amazonia,Palmira,Zootecnia,538.7154,,23-2_PEAMA.pdf,4047
PEAMA Amazonia,Zootecnia,2024-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Zootecnia,498.8894,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Amazonia,Zootecnia,2024-1,I,PEAMA,PEAMA Amazonia,Amazonia,Palmira,Zootecnia,444.7567,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Amazonia,Zootecnia,2024-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Zootecnia,433.4063,,242_WEB_PEAMA.pdf,4049
PEAMA Amazonia,Zootecnia,2024-2,II,PEAMA,PEAMA Amazonia,Amazonia,Palmira,Zootecnia,260.9032,,242_WEB_PEAMA.pdf,4049
PEAMA Amazonia,Zootecnia,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Zootecnia,480.4429,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Zootecnia,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Medellín,Zootecnia,427.4531,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Zootecnia,2025-1,I,PEAMA,PEAMA Amazonia,Amazonia,Palmira,Zootecnia,453.9718,,2025-1_PEAMA.pdf,4050
PEAMA Amazonia,Zootecnia,2025-2,II,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Zootecnia,401.1055,,MINIMOS_PEAMA.pdf,4051
PEAMA Amazonia,Zootecnia,2025-2,II,PEAMA,PEAMA Amazonia,Amazonia,Palmira,Zootecnia,285.1382,,MINIMOS_PEAMA.pdf,4051
PEAMA Amazonia,Zootecnia,2026-1,I,PEAMA,PEAMA Amazonia,Amazonia,Bogotá,Zootecnia,470.4925,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Administración de Empresas,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Administracion de Empresas,215.4312,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Administración de Empresas,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Administracion de Empresas,459.5028,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Administración de Empresas,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Administracién de Empresas,371.4927,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Administración de Empresas,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Administraci6n de Empresas,454.4158,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Administración de Empresas,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Administracion de Empresas,392.776,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Administración de Empresas,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Administraci6n de Empresas,402.0687,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Administración de Empresas,2026-1,I,PEAMA,PEAMA Caribe,Caribe,,Administracion de Empresas,505.3946,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Antropología,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Antropologia,376.0975,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Arquitectura,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Arquitectura,461.7082,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Arquitectura,2023-2,II,PEAMA,PEAMA Caribe,Caribe,,Arquitectura,270.9458,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Arquitectura,2024-1,I,PEAMA,PEAMA Caribe,Caribe,,Arquitectura,531.195,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Arquitectura,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Arquitectura,536.6029,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Arquitectura,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Arquitectura,537.1432,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Arquitectura,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Arquitectura,388.9652,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Arquitectura,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Arquitectura,428.4147,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Arquitectura,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Arquitectura,423.6461,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Arquitectura,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Arquitectura,383.6318,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Artes Plásticas,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Artes Plasticas,501.941,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Biología,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Biologia,460.4792,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Biología,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Biologia,433.5342,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ciencia Política,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ciencia Politica,400.4235,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Ciencia Política,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ciencia Politica,443.7827,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ciencia Política,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ciencia Politica,357.1336,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ciencia Política,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ciencia Politica,514.2657,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ciencia Política,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ciencia Politica,414.5834,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ciencia Política,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ciencia Politica,533.7642,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Ciencia Política,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ciencia Politica,433.8292,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ciencia Política,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ciencia Polftica,399.621,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Cine y Televisión,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Cine Y Televisién,505.9403,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Cine y Televisión,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Cine Y Televisién,533.8664,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Construcción,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Construccién,394.1607,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Contaduría Pública,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Contaduria Publica,643.9931,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Contaduría Pública,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Contaduria Publica,376.8085,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Contaduría Pública,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Contadurfa Publica,322.0979,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Contaduría Pública,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Contaduria Publica,333.4496,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Derecho,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Derecho,439.7198,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Derecho,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Derecho,494.1284,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Derecho,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Derecho,392.0,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Derecho,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Derecho,551.7373,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Derecho,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Derecho,532.0074,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Derecho,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Derecho,536.3184,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Derecho,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Derecho,341.7459,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Derecho,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Derecho,487.3081,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Diseño Gráfico,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Disefio Grafico,460.6247,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Diseño Gráfico,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Disefio Grafico,484.7915,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Diseño Gráfico,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Disejio Grafico,405.5011,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Diseño Gráfico,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Disefio Grafico,470.8819,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Diseño Gráfico,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Disefio Grafico,424.5983,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Diseño Industrial,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Disefio Industrial,452.0162,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Diseño Industrial,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Disefio Industrial,460.7411,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Diseño Industrial,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Disefio Industrial,412.7864,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Economía,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Economia,299.7396,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Economía,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Economia,494.4751,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Economía,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Economia,495.4947,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Economía,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Economia,396.6713,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Economía,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Economia,326.0558,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Enfermería,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Enfermeria,497.149,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Enfermería,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Enfermeria,344.832,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Enfermería,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Enfermeria,348.0163,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Enfermería,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Enfermeria,427.739,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Enfermería,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Enfermeria,232.0053,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Enfermería,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Enfermeria,436.9846,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Enfermería,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Enfermeria,340.1793,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Enfermería,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Enfermeria,465.3435,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Farmacia,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Farmacia,354.9503,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Farmacia,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Farmacia,394.2092,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Farmacia,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Farmacia,318.5384,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Filología e Idiomas: Inglés,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Filologia e Idiomas: Inglés,411.9098,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Filología e Idiomas: Inglés,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Filologia e Idiomas: Inglés,476.9392,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Fisioterapia,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Fisioterapia,376.0215,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Fisioterapia,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Fisioterapia,277.0583,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Fisioterapia,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Bogotá,Fisioterapia,399.8088,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Fonoaudiología,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Fonoaudiologia,494.8993,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Geología,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Geologia,472.2515,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Historia,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Historia,544.51,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Historia,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Historia,503.682,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Historia,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Historia,719.8216,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ingeniería Administrativa,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Administrativa,533.0205,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Ingeniería Administrativa,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Administrativa,430.0657,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Administrativa,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Administrativa,404.0897,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Ingeniería Administrativa,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Administrativa,449.456,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ingeniería Administrativa,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Administrativa,433.9658,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería Agronómica,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Agronémica,529.6652,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Ingeniería Agronómica,2024-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Agronémica,253.0284,,242_WEB_PEAMA.pdf,4049
PEAMA Caribe,Ingeniería Agrícola,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Agricola,495.5109,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería Ambiental,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Ambiental,299.8513,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Ingeniería Ambiental,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Ambiental,351.0,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Ingeniería Ambiental,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa Ambiental,432.5127,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Ambiental,2025-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Ambiental,305.9734,,2025-1_PEAMA.pdf,4050
PEAMA Caribe,Ingeniería Ambiental,2025-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa Ambiental,334.8725,,MINIMOS_PEAMA.pdf,4051
PEAMA Caribe,Ingeniería Ambiental,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ambiental,342.0711,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería Biológica,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenierfa Bioldgica,426.0,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
PEAMA Caribe,Ingeniería Biológica,2026-1,I,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Biolégica,357.7003,,26-1_PEAMA_WEB.pdf,4052
PEAMA Caribe,Ingeniería Civil,2022-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Civil,311.1333,,22-2_PEAMAS.pdf,4045
PEAMA Caribe,Ingeniería Civil,2023-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Civil,507.5647,,23-1_PEAMAS.pdf,4046
PEAMA Caribe,Ingeniería Civil,2023-2,II,PEAMA,PEAMA Caribe,Caribe,Medellín,Ingenieria Civil,436.5396,,23-2_PEAMA.pdf,4047
PEAMA Caribe,Ingeniería Civil,2024-1,I,PEAMA,PEAMA Caribe,Caribe,Bogotá,Ingenieria Civil,393.7342,,241_PUNTAJES_MINIMOS_PEAMA.pdf,4048
